Year,Month,Entry,Exit,Riders
2020,Jan,UC,16, 10 
2020,Jan,UC,24, 15 
2020,Jan,UC,GP, 33 
2020,Jan,UC,BP, 5 
2020,Jan,UC,DC, 16 
2020,Jan,UC,CM, 54 
2020,Jan,UC,CV, 1 
2020,Jan,UC,ED, 7 
2020,Jan,UC,NC, 4 
2020,Jan,UC,WP, 4 
2020,Jan,UC,SS, 19 
2020,Jan,UC,SB, 2 
2020,Jan,UC,SO, 26 
2020,Jan,UC,MB, 10 
2020,Jan,UC,WD, 94 
2020,Jan,UC,OA, -   
2020,Jan,UC,WS, -   
2020,Jan,UC,ML, 2 
2020,Jan,UC,BE, 9 
2020,Jan,UC,PC, 17 
2020,Jan,UC,AN, 28 
2020,Jan,FM,RM, 24 
2020,Jan,FM,EN, 16 
2020,Jan,FM,EP, 115 
2020,Jan,FM,NB, 30 
2020,Jan,FM,BK, 79 
2020,Jan,FM,AS, 241 
2020,Jan,FM,MA, 275 
2020,Jan,FM,19, 88 
2020,Jan,FM,12, 85 
2020,Jan,FM,LM, 41 
2020,Jan,FM,FV, 97 
2020,Jan,FM,CL, 136 
2020,Jan,FM,SL, 192 
2020,Jan,FM,BF, 83 
2020,Jan,FM,HY, 98 
2020,Jan,FM,SH, 30 
2020,Jan,FM,UC, 17 
2020,Jan,FM,FM, 13 
2020,Jan,FM,CN, 10 
2020,Jan,FM,PH, 4 
2020,Jan,FM,WC, 5 
2020,Jan,FM,LF, 14 
2020,Jan,FM,OR, 10 
2020,Jan,FM,RR," 1,418 "
2020,Jan,FM,OW," 1,048 "
2020,Jan,FM,EM, 285 
2020,Jan,FM,MT, 321 
2020,Jan,FM,PL, 110 
2020,Jan,FM,CC, 30 
2020,Jan,FM,16, 11 
2020,Jan,FM,24, 15 
2020,Jan,FM,GP, 32 
2020,Jan,FM,BP, 4 
2020,Jan,FM,DC, 23 
2020,Jan,FM,CM, 45 
2020,Jan,FM,CV, 3 
2020,Jan,FM,ED, 8 
2020,Jan,FM,NC, 3 
2020,Jan,FM,WP, 8 
2020,Jan,FM,SS, 23 
2020,Jan,FM,SB, 3 
2020,Jan,FM,SO, 20 
2020,Jan,FM,MB, 11 
2020,Jan,FM,WD, 90 
2020,Jan,FM,OA, -   
2020,Jan,FM,WS, -   
2020,Jan,FM,ML, 3 
2020,Jan,FM,BE, 9 
2020,Jan,FM,PC, 20 
2020,Jan,FM,AN, 30 
2020,Jan,CN,RM, 15 
2020,Jan,CN,EN, 18 
2020,Jan,CN,EP, 99 
2020,Jan,CN,NB, 22 
2020,Jan,CN,BK, 137 
2020,Jan,CN,AS, 307 
2020,Jan,CN,MA, 302 
2020,Jan,CN,19, 33 
2020,Jan,CN,12, 35 
2020,Jan,CN,LM, 34 
2020,Jan,CN,FV, 25 
2020,Jan,CN,CL, 15 
2020,Jan,CN,SL, 25 
2020,Jan,CN,BF, 10 
2020,Jan,CN,HY, 15 
2020,Jan,CN,SH, 17 
2020,Jan,CN,UC, 29 
2020,Jan,CN,FM, 90 
2020,Jan,CN,CN, 219 
2020,Jan,CN,PH, 96 
2020,Jan,CN,WC, 29 
2020,Jan,CN,LF, 69 
2020,Jan,CN,OR, 19 
2020,Jan,CN,RR," 1,021 "
2020,Jan,CN,OW, 854 
2020,Jan,CN,EM, 379 
2020,Jan,CN,MT, 419 
2020,Jan,CN,PL, 127 
2020,Jan,CN,CC, 70 
2020,Jan,CN,16, 45 
2020,Jan,CN,24, 40 
2020,Jan,CN,GP, 60 
2020,Jan,CN,BP, 24 
2020,Jan,CN,DC, 5 
2020,Jan,CN,CM, 7 
2020,Jan,CN,CV, 41 
2020,Jan,CN,ED, 141 
2020,Jan,CN,NC, 18 
2020,Jan,CN,WP, 22 
2020,Jan,CN,SS, 126 
2020,Jan,CN,SB, 23 
2020,Jan,CN,SO, 2 
2020,Jan,CN,MB, 23 
2020,Jan,CN,WD, 15 
2020,Jan,CN,OA, -   
2020,Jan,CN,WS, -   
2020,Jan,CN,ML, 80 
2020,Jan,CN,BE, 105 
2020,Jan,CN,PC, 20 
2020,Jan,CN,AN, 26 
2020,Jan,PH,RM, 19 
2020,Jan,PH,EN, 21 
2020,Jan,PH,EP, 136 
2020,Jan,PH,NB, 24 
2020,Jan,PH,BK, 159 
2020,Jan,PH,AS, 377 
2020,Jan,PH,MA, 475 
2020,Jan,PH,19, 23 
2020,Jan,PH,12, 21 
2020,Jan,PH,LM, 21 
2020,Jan,PH,FV, 20 
2020,Jan,PH,CL, 8 
2020,Jan,PH,SL, 13 
2020,Jan,PH,BF, 7 
2020,Jan,PH,HY, 13 
2020,Jan,PH,SH, 12 
2020,Jan,PH,UC, 94 
2020,Jan,PH,FM, 29 
2020,Jan,PH,CN, 117 
2020,Jan,PH,PH, 39 
2020,Jan,PH,WC, 27 
2020,Jan,PH,LF, 110 
2020,Jan,PH,OR, 11 
2020,Jan,PH,RR," 1,999 "
2020,Jan,PH,OW," 1,707 "
2020,Jan,PH,EM, 478 
2020,Jan,PH,MT, 527 
2020,Jan,PH,PL, 170 
2020,Jan,PH,CC, 70 
2020,Jan,PH,16, 51 
2020,Jan,PH,24, 42 
2020,Jan,PH,GP, 57 
2020,Jan,PH,BP, 9 
2020,Jan,PH,DC, 1 
2020,Jan,PH,CM, 3 
2020,Jan,PH,CV, 34 
2020,Jan,PH,ED, 70 
2020,Jan,PH,NC, 24 
2020,Jan,PH,WP, 22 
2020,Jan,PH,SS, 147 
2020,Jan,PH,SB, 22 
2020,Jan,PH,SO, 5 
2020,Jan,PH,MB, 31 
2020,Jan,PH,WD, 15 
2020,Jan,PH,OA, -   
2020,Jan,PH,WS, -   
2020,Jan,PH,ML, 35 
2020,Jan,PH,BE, 57 
2020,Jan,PH,PC, 16 
2020,Jan,PH,AN, 20 
2020,Jan,WC,RM, 22 
2020,Jan,WC,EN, 18 
2020,Jan,WC,EP, 105 
2020,Jan,WC,NB, 18 
2020,Jan,WC,BK, 147 
2020,Jan,WC,AS, 321 
2020,Jan,WC,MA, 328 
2020,Jan,WC,19, 26 
2020,Jan,WC,12, 36 
2020,Jan,WC,LM, 18 
2020,Jan,WC,FV, 20 
2020,Jan,WC,CL, 10 
2020,Jan,WC,SL, 18 
2020,Jan,WC,BF, 8 
2020,Jan,WC,HY, 16 
2020,Jan,WC,SH, 8 
2020,Jan,WC,UC, 196 
2020,Jan,WC,FM, 108 
2020,Jan,WC,CN, 28 
2020,Jan,WC,PH, 53 
2020,Jan,WC,WC, 35 
2020,Jan,WC,LF, 137 
2020,Jan,WC,OR, 15 
2020,Jan,WC,RR," 1,603 "
2020,Jan,WC,OW," 1,262 "
2020,Jan,WC,EM, 361 
2020,Jan,WC,MT, 386 
2020,Jan,WC,PL, 116 
2020,Jan,WC,CC, 60 
2020,Jan,WC,16, 38 
2020,Jan,WC,24, 39 
2020,Jan,WC,GP, 47 
2020,Jan,WC,BP, 13 
2020,Jan,WC,DC, 4 
2020,Jan,WC,CM, 7 
2020,Jan,WC,CV, 43 
2020,Jan,WC,ED, 106 
2020,Jan,WC,NC, 18 
2020,Jan,WC,WP, 19 
2020,Jan,WC,SS, 133 
2020,Jan,WC,SB, 20 
2020,Jan,WC,SO, 2 
2020,Jan,WC,MB, 25 
2020,Jan,WC,WD, 13 
2020,Jan,WC,OA, -   
2020,Jan,WC,WS, -   
2020,Jan,WC,ML, 47 
2020,Jan,WC,BE, 94 
2020,Jan,WC,PC, 19 
2020,Jan,WC,AN, 26 
2020,Jan,LF,RM, 6 
2020,Jan,LF,EN, 7 
2020,Jan,LF,EP, 60 
2020,Jan,LF,NB, 6 
2020,Jan,LF,BK, 56 
2020,Jan,LF,AS, 169 
2020,Jan,LF,MA, 157 
2020,Jan,LF,19, 8 
2020,Jan,LF,12, 13 
2020,Jan,LF,LM, 5 
2020,Jan,LF,FV, 7 
2020,Jan,LF,CL, 3 
2020,Jan,LF,SL, 6 
2020,Jan,LF,BF, 2 
2020,Jan,LF,HY, 4 
2020,Jan,LF,SH, 4 
2020,Jan,LF,UC, 76 
2020,Jan,LF,FM, 37 
2020,Jan,LF,CN, 54 
2020,Jan,LF,PH, 17 
2020,Jan,LF,WC, 13 
2020,Jan,LF,LF, 61 
2020,Jan,LF,OR, 4 
2020,Jan,LF,RR," 1,025 "
2020,Jan,LF,OW, 771 
2020,Jan,LF,EM, 200 
2020,Jan,LF,MT, 238 
2020,Jan,LF,PL, 68 
2020,Jan,LF,CC, 32 
2020,Jan,LF,16, 20 
2020,Jan,LF,24, 11 
2020,Jan,LF,GP, 14 
2020,Jan,LF,BP, 5 
2020,Jan,LF,DC, 1 
2020,Jan,LF,CM, 1 
2020,Jan,LF,CV, 7 
2020,Jan,LF,ED, 29 
2020,Jan,LF,NC, 6 
2020,Jan,LF,WP, 8 
2020,Jan,LF,SS, 83 
2020,Jan,LF,SB, 10 
2020,Jan,LF,SO, 0 
2020,Jan,LF,MB, 14 
2020,Jan,LF,WD, 5 
2020,Jan,LF,OA, -   
2020,Jan,LF,WS, -   
2020,Jan,LF,ML, 9 
2020,Jan,LF,BE, 15 
2020,Jan,LF,PC, 4 
2020,Jan,LF,AN, 10 
2020,Jan,OR,RM, 7 
2020,Jan,OR,EN, 9 
2020,Jan,OR,EP, 43 
2020,Jan,OR,NB, 6 
2020,Jan,OR,BK, 33 
2020,Jan,OR,AS, 120 
2020,Jan,OR,MA, 116 
2020,Jan,OR,19, 7 
2020,Jan,OR,12, 22 
2020,Jan,OR,LM, 5 
2020,Jan,OR,FV, 8 
2020,Jan,OR,CL, 4 
2020,Jan,OR,SL, 4 
2020,Jan,OR,BF, 2 
2020,Jan,OR,HY, 3 
2020,Jan,OR,SH, 5 
2020,Jan,OR,UC, 33 
2020,Jan,OR,FM, 33 
2020,Jan,OR,CN, 37 
2020,Jan,OR,PH, 12 
2020,Jan,OR,WC, 19 
2020,Jan,OR,LF, 52 
2020,Jan,OR,OR, 2 
2020,Jan,OR,RR, 909 
2020,Jan,OR,OW, 653 
2020,Jan,OR,EM, 157 
2020,Jan,OR,MT, 195 
2020,Jan,OR,PL, 56 
2020,Jan,OR,CC, 32 
2020,Jan,OR,16, 16 
2020,Jan,OR,24, 8 
2020,Jan,OR,GP, 11 
2020,Jan,OR,BP, 1 
2020,Jan,OR,DC, 2 
2020,Jan,OR,CM, 2 
2020,Jan,OR,CV, 3 
2020,Jan,OR,ED, 16 
2020,Jan,OR,NC, 4 
2020,Jan,OR,WP, 7 
2020,Jan,OR,SS, 66 
2020,Jan,OR,SB, 11 
2020,Jan,OR,SO, 1 
2020,Jan,OR,MB, 9 
2020,Jan,OR,WD, 6 
2020,Jan,OR,OA, -   
2020,Jan,OR,WS, -   
2020,Jan,OR,ML, 6 
2020,Jan,OR,BE, 11 
2020,Jan,OR,PC, 10 
2020,Jan,OR,AN, 10 
2020,Jan,RR,RM, 29 
2020,Jan,RR,EN, 15 
2020,Jan,RR,EP, 39 
2020,Jan,RR,NB, 12 
2020,Jan,RR,BK, 66 
2020,Jan,RR,AS, 182 
2020,Jan,RR,MA, 196 
2020,Jan,RR,19, 27 
2020,Jan,RR,12, 49 
2020,Jan,RR,LM, 23 
2020,Jan,RR,FV, 19 
2020,Jan,RR,CL, 13 
2020,Jan,RR,SL, 15 
2020,Jan,RR,BF, 6 
2020,Jan,RR,HY, 9 
2020,Jan,RR,SH, 13 
2020,Jan,RR,UC, 74 
2020,Jan,RR,FM, 118 
2020,Jan,RR,CN, 138 
2020,Jan,RR,PH, 68 
2020,Jan,RR,WC, 48 
2020,Jan,RR,LF, 21 
2020,Jan,RR,OR, 21 
2020,Jan,RR,RR," 1,198 "
2020,Jan,RR,OW, 952 
2020,Jan,RR,EM, 392 
2020,Jan,RR,MT, 520 
2020,Jan,RR,PL, 179 
2020,Jan,RR,CC, 91 
2020,Jan,RR,16, 42 
2020,Jan,RR,24, 39 
2020,Jan,RR,GP, 27 
2020,Jan,RR,BP, 3 
2020,Jan,RR,DC, 6 
2020,Jan,RR,CM, 8 
2020,Jan,RR,CV, 19 
2020,Jan,RR,ED, 38 
2020,Jan,RR,NC, 11 
2020,Jan,RR,WP, 12 
2020,Jan,RR,SS, 108 
2020,Jan,RR,SB, 22 
2020,Jan,RR,SO, 5 
2020,Jan,RR,MB, 9 
2020,Jan,RR,WD, 14 
2020,Jan,RR,OA, -   
2020,Jan,RR,WS, -   
2020,Jan,RR,ML, 16 
2020,Jan,RR,BE, 30 
2020,Jan,RR,PC, 22 
2020,Jan,RR,AN, 32 
2020,Jan,OW,RM, 14 
2020,Jan,OW,EN, 13 
2020,Jan,OW,EP, 69 
2020,Jan,OW,NB, 24 
2020,Jan,OW,BK, 41 
2020,Jan,OW,AS, 63 
2020,Jan,OW,MA, 87 
2020,Jan,OW,19, 38 
2020,Jan,OW,12, 88 
2020,Jan,OW,LM, 68 
2020,Jan,OW,FV, 38 
2020,Jan,OW,CL, 36 
2020,Jan,OW,SL, 28 
2020,Jan,OW,BF, 13 
2020,Jan,OW,HY, 11 
2020,Jan,OW,SH, 13 
2020,Jan,OW,UC, 20 
2020,Jan,OW,FM, 15 
2020,Jan,OW,CN, 15 
2020,Jan,OW,PH, 4 
2020,Jan,OW,WC, 3 
2020,Jan,OW,LF, 20 
2020,Jan,OW,OR, 27 
2020,Jan,OW,RR," 2,216 "
2020,Jan,OW,OW," 1,719 "
2020,Jan,OW,EM, 856 
2020,Jan,OW,MT, 846 
2020,Jan,OW,PL, 338 
2020,Jan,OW,CC, 202 
2020,Jan,OW,16, 63 
2020,Jan,OW,24, 78 
2020,Jan,OW,GP, 50 
2020,Jan,OW,BP, 14 
2020,Jan,OW,DC, 8 
2020,Jan,OW,CM, 27 
2020,Jan,OW,CV, 6 
2020,Jan,OW,ED, 14 
2020,Jan,OW,NC, 23 
2020,Jan,OW,WP, 27 
2020,Jan,OW,SS, 107 
2020,Jan,OW,SB, 41 
2020,Jan,OW,SO, 6 
2020,Jan,OW,MB, 5 
2020,Jan,OW,WD, 15 
2020,Jan,OW,OA, -   
2020,Jan,OW,WS, -   
2020,Jan,OW,ML, 7 
2020,Jan,OW,BE, 17 
2020,Jan,OW,PC, 22 
2020,Jan,OW,AN, 32 
2020,Jan,EM,RM, 549 
2020,Jan,EM,EN, 591 
2020,Jan,EM,EP, 826 
2020,Jan,EM,NB, 667 
2020,Jan,EM,BK," 1,134 "
2020,Jan,EM,AS," 1,543 "
2020,Jan,EM,MA," 1,286 "
2020,Jan,EM,19, 970 
2020,Jan,EM,12, 879 
2020,Jan,EM,LM, 451 
2020,Jan,EM,FV, 756 
2020,Jan,EM,CL, 695 
2020,Jan,EM,SL, 480 
2020,Jan,EM,BF, 419 
2020,Jan,EM,HY, 815 
2020,Jan,EM,SH," 1,239 "
2020,Jan,EM,UC, 782 
2020,Jan,EM,FM," 1,625 "
2020,Jan,EM,CN," 1,343 "
2020,Jan,EM,PH, 858 
2020,Jan,EM,WC, 770 
2020,Jan,EM,LF," 1,056 "
2020,Jan,EM,OR," 1,715 "
2020,Jan,EM,RR, 194 
2020,Jan,EM,OW, 136 
2020,Jan,EM,EM, 625 
2020,Jan,EM,MT, 596 
2020,Jan,EM,PL," 1,185 "
2020,Jan,EM,CC," 1,629 "
2020,Jan,EM,16," 1,120 "
2020,Jan,EM,24," 1,294 "
2020,Jan,EM,GP," 1,309 "
2020,Jan,EM,BP, 870 
2020,Jan,EM,DC, 501 
2020,Jan,EM,CM," 1,956 "
2020,Jan,EM,CV, 288 
2020,Jan,EM,ED, 497 
2020,Jan,EM,NC, 625 
2020,Jan,EM,WP, 590 
2020,Jan,EM,SS, 293 
2020,Jan,EM,SB, 960 
2020,Jan,EM,SO, 829 
2020,Jan,EM,MB, 127 
2020,Jan,EM,WD, 736 
2020,Jan,EM,OA, -   
2020,Jan,EM,WS, -   
2020,Jan,EM,ML, 94 
2020,Jan,EM,BE, 345 
2020,Jan,EM,PC, 417 
2020,Jan,EM,AN, 880 
2020,Jan,MT,RM, 595 
2020,Jan,MT,EN, 596 
2020,Jan,MT,EP, 793 
2020,Jan,MT,NB, 745 
2020,Jan,MT,BK," 1,249 "
2020,Jan,MT,AS," 1,671 "
2020,Jan,MT,MA," 1,282 "
2020,Jan,MT,19," 1,077 "
2020,Jan,MT,12, 913 
2020,Jan,MT,LM, 441 
2020,Jan,MT,FV, 804 
2020,Jan,MT,CL, 683 
2020,Jan,MT,SL, 507 
2020,Jan,MT,BF, 381 
2020,Jan,MT,HY, 747 
2020,Jan,MT,SH," 1,026 "
2020,Jan,MT,UC, 806 
2020,Jan,MT,FM," 1,693 "
2020,Jan,MT,CN," 1,333 "
2020,Jan,MT,PH, 856 
2020,Jan,MT,WC, 701 
2020,Jan,MT,LF," 1,042 "
2020,Jan,MT,OR," 1,512 "
2020,Jan,MT,RR, 114 
2020,Jan,MT,OW, 175 
2020,Jan,MT,EM, 274 
2020,Jan,MT,MT, 569 
2020,Jan,MT,PL," 1,642 "
2020,Jan,MT,CC," 2,173 "
2020,Jan,MT,16," 1,399 "
2020,Jan,MT,24," 1,697 "
2020,Jan,MT,GP," 1,696 "
2020,Jan,MT,BP," 1,009 "
2020,Jan,MT,DC, 540 
2020,Jan,MT,CM," 1,757 "
2020,Jan,MT,CV, 311 
2020,Jan,MT,ED, 457 
2020,Jan,MT,NC, 714 
2020,Jan,MT,WP, 744 
2020,Jan,MT,SS, 345 
2020,Jan,MT,SB," 1,255 "
2020,Jan,MT,SO, 738 
2020,Jan,MT,MB, 104 
2020,Jan,MT,WD, 754 
2020,Jan,MT,OA, -   
2020,Jan,MT,WS, -   
2020,Jan,MT,ML, 97 
2020,Jan,MT,BE, 318 
2020,Jan,MT,PC, 416 
2020,Jan,MT,AN, 903 
2020,Jan,PL,RM, 384 
2020,Jan,PL,EN, 339 
2020,Jan,PL,EP, 556 
2020,Jan,PL,NB, 397 
2020,Jan,PL,BK, 758 
2020,Jan,PL,AS, 964 
2020,Jan,PL,MA, 871 
2020,Jan,PL,19, 661 
2020,Jan,PL,12, 780 
2020,Jan,PL,LM, 359 
2020,Jan,PL,FV, 565 
2020,Jan,PL,CL, 542 
2020,Jan,PL,SL, 321 
2020,Jan,PL,BF, 234 
2020,Jan,PL,HY, 322 
2020,Jan,PL,SH, 347 
2020,Jan,PL,UC, 464 
2020,Jan,PL,FM, 635 
2020,Jan,PL,CN, 481 
2020,Jan,PL,PH, 254 
2020,Jan,PL,WC, 208 
2020,Jan,PL,LF, 511 
2020,Jan,PL,OR, 926 
2020,Jan,PL,RR, 417 
2020,Jan,PL,OW, 155 
2020,Jan,PL,EM, 135 
2020,Jan,PL,MT, 263 
2020,Jan,PL,PL," 1,326 "
2020,Jan,PL,CC," 1,736 "
2020,Jan,PL,16," 1,105 "
2020,Jan,PL,24," 2,164 "
2020,Jan,PL,GP," 1,321 "
2020,Jan,PL,BP, 592 
2020,Jan,PL,DC, 259 
2020,Jan,PL,CM, 671 
2020,Jan,PL,CV, 165 
2020,Jan,PL,ED, 420 
2020,Jan,PL,NC, 433 
2020,Jan,PL,WP, 408 
2020,Jan,PL,SS, 527 
2020,Jan,PL,SB, 561 
2020,Jan,PL,SO, 272 
2020,Jan,PL,MB, 60 
2020,Jan,PL,WD, 253 
2020,Jan,PL,OA, -   
2020,Jan,PL,WS, -   
2020,Jan,PL,ML, 106 
2020,Jan,PL,BE, 268 
2020,Jan,PL,PC, 452 
2020,Jan,PL,AN, 834 
2020,Jan,CC,RM, 424 
2020,Jan,CC,EN, 460 
2020,Jan,CC,EP, 616 
2020,Jan,CC,NB, 502 
2020,Jan,CC,BK, 914 
2020,Jan,CC,AS," 1,039 "
2020,Jan,CC,MA, 932 
2020,Jan,CC,19, 640 
2020,Jan,CC,12, 793 
2020,Jan,CC,LM, 360 
2020,Jan,CC,FV, 554 
2020,Jan,CC,CL, 495 
2020,Jan,CC,SL, 295 
2020,Jan,CC,BF, 269 
2020,Jan,CC,HY, 337 
2020,Jan,CC,SH, 352 
2020,Jan,CC,UC, 485 
2020,Jan,CC,FM, 656 
2020,Jan,CC,CN, 471 
2020,Jan,CC,PH, 275 
2020,Jan,CC,WC, 229 
2020,Jan,CC,LF, 616 
2020,Jan,CC,OR, 856 
2020,Jan,CC,RR, 599 
2020,Jan,CC,OW, 587 
2020,Jan,CC,EM, 286 
2020,Jan,CC,MT, 87 
2020,Jan,CC,PL, 628 
2020,Jan,CC,CC, 982 
2020,Jan,CC,16, 671 
2020,Jan,CC,24," 1,122 "
2020,Jan,CC,GP, 822 
2020,Jan,CC,BP, 467 
2020,Jan,CC,DC, 268 
2020,Jan,CC,CM, 728 
2020,Jan,CC,CV, 196 
2020,Jan,CC,ED, 390 
2020,Jan,CC,NC, 374 
2020,Jan,CC,WP, 365 
2020,Jan,CC,SS, 299 
2020,Jan,CC,SB, 543 
2020,Jan,CC,SO, 290 
2020,Jan,CC,MB, 49 
2020,Jan,CC,WD, 269 
2020,Jan,CC,OA, -   
2020,Jan,CC,WS, -   
2020,Jan,CC,ML, 93 
2020,Jan,CC,BE, 289 
2020,Jan,CC,PC, 361 
2020,Jan,CC,AN, 756 
2020,Jan,16,RM, 131 
2020,Jan,16,EN, 158 
2020,Jan,16,EP, 276 
2020,Jan,16,NB, 227 
2020,Jan,16,BK, 404 
2020,Jan,16,AS, 465 
2020,Jan,16,MA, 345 
2020,Jan,16,19, 262 
2020,Jan,16,12, 327 
2020,Jan,16,LM, 157 
2020,Jan,16,FV, 169 
2020,Jan,16,CL, 166 
2020,Jan,16,SL, 118 
2020,Jan,16,BF, 89 
2020,Jan,16,HY, 100 
2020,Jan,16,SH, 121 
2020,Jan,16,UC, 147 
2020,Jan,16,FM, 207 
2020,Jan,16,CN, 144 
2020,Jan,16,PH, 78 
2020,Jan,16,WC, 66 
2020,Jan,16,LF, 216 
2020,Jan,16,OR, 353 
2020,Jan,16,RR," 1,160 "
2020,Jan,16,OW," 1,523 "
2020,Jan,16,EM," 1,123 "
2020,Jan,16,MT, 539 
2020,Jan,16,PL, 36 
2020,Jan,16,CC, 205 
2020,Jan,16,16, 330 
2020,Jan,16,24, 553 
2020,Jan,16,GP, 369 
2020,Jan,16,BP, 170 
2020,Jan,16,DC, 92 
2020,Jan,16,CM, 257 
2020,Jan,16,CV, 65 
2020,Jan,16,ED, 145 
2020,Jan,16,NC, 143 
2020,Jan,16,WP, 136 
2020,Jan,16,SS, 137 
2020,Jan,16,SB, 245 
2020,Jan,16,SO, 98 
2020,Jan,16,MB, 17 
2020,Jan,16,WD, 96 
2020,Jan,16,OA, -   
2020,Jan,16,WS, -   
2020,Jan,16,ML, 40 
2020,Jan,16,BE, 102 
2020,Jan,16,PC, 201 
2020,Jan,16,AN, 280 
2020,Jan,24,RM, 70 
2020,Jan,24,EN, 88 
2020,Jan,24,EP, 217 
2020,Jan,24,NB, 108 
2020,Jan,24,BK, 203 
2020,Jan,24,AS, 319 
2020,Jan,24,MA, 297 
2020,Jan,24,19, 139 
2020,Jan,24,12, 213 
2020,Jan,24,LM, 94 
2020,Jan,24,FV, 98 
2020,Jan,24,CL, 78 
2020,Jan,24,SL, 54 
2020,Jan,24,BF, 46 
2020,Jan,24,HY, 44 
2020,Jan,24,SH, 32 
2020,Jan,24,UC, 82 
2020,Jan,24,FM, 80 
2020,Jan,24,CN, 64 
2020,Jan,24,PH, 34 
2020,Jan,24,WC, 35 
2020,Jan,24,LF, 101 
2020,Jan,24,OR, 190 
2020,Jan,24,RR," 1,912 "
2020,Jan,24,OW," 2,538 "
2020,Jan,24,EM," 1,447 "
2020,Jan,24,MT, 920 
2020,Jan,24,PL, 192 
2020,Jan,24,CC, 46 
2020,Jan,24,16, 267 
2020,Jan,24,24, 495 
2020,Jan,24,GP, 280 
2020,Jan,24,BP, 131 
2020,Jan,24,DC, 27 
2020,Jan,24,CM, 80 
2020,Jan,24,CV, 34 
2020,Jan,24,ED, 103 
2020,Jan,24,NC, 105 
2020,Jan,24,WP, 113 
2020,Jan,24,SS, 117 
2020,Jan,24,SB, 191 
2020,Jan,24,SO, 41 
2020,Jan,24,MB, 12 
2020,Jan,24,WD, 33 
2020,Jan,24,OA, -   
2020,Jan,24,WS, -   
2020,Jan,24,ML, 21 
2020,Jan,24,BE, 55 
2020,Jan,24,PC, 213 
2020,Jan,24,AN, 205 
2020,Jan,GP,RM, 29 
2020,Jan,GP,EN, 31 
2020,Jan,GP,EP, 116 
2020,Jan,GP,NB, 32 
2020,Jan,GP,BK, 85 
2020,Jan,GP,AS, 164 
2020,Jan,GP,MA, 179 
2020,Jan,GP,19, 62 
2020,Jan,GP,12, 63 
2020,Jan,GP,LM, 43 
2020,Jan,GP,FV, 39 
2020,Jan,GP,CL, 35 
2020,Jan,GP,SL, 29 
2020,Jan,GP,BF, 18 
2020,Jan,GP,HY, 12 
2020,Jan,GP,SH, 15 
2020,Jan,GP,UC, 53 
2020,Jan,GP,FM, 95 
2020,Jan,GP,CN, 49 
2020,Jan,GP,PH, 20 
2020,Jan,GP,WC, 30 
2020,Jan,GP,LF, 47 
2020,Jan,GP,OR, 56 
2020,Jan,GP,RR," 1,275 "
2020,Jan,GP,OW," 1,691 "
2020,Jan,GP,EM, 956 
2020,Jan,GP,MT, 738 
2020,Jan,GP,PL, 322 
2020,Jan,GP,CC, 260 
2020,Jan,GP,16, 27 
2020,Jan,GP,24, 123 
2020,Jan,GP,GP, 57 
2020,Jan,GP,BP, 42 
2020,Jan,GP,DC, 15 
2020,Jan,GP,CM, 63 
2020,Jan,GP,CV, 15 
2020,Jan,GP,ED, 46 
2020,Jan,GP,NC, 31 
2020,Jan,GP,WP, 67 
2020,Jan,GP,SS, 82 
2020,Jan,GP,SB, 128 
2020,Jan,GP,SO, 35 
2020,Jan,GP,MB, 9 
2020,Jan,GP,WD, 17 
2020,Jan,GP,OA, -   
2020,Jan,GP,WS, -   
2020,Jan,GP,ML, 13 
2020,Jan,GP,BE, 43 
2020,Jan,GP,PC, 55 
2020,Jan,GP,AN, 79 
2020,Jan,BP,RM, 37 
2020,Jan,BP,EN, 34 
2020,Jan,BP,EP, 91 
2020,Jan,BP,NB, 40 
2020,Jan,BP,BK, 77 
2020,Jan,BP,AS, 150 
2020,Jan,BP,MA, 189 
2020,Jan,BP,19, 83 
2020,Jan,BP,12, 91 
2020,Jan,BP,LM, 55 
2020,Jan,BP,FV, 64 
2020,Jan,BP,CL, 47 
2020,Jan,BP,SL, 34 
2020,Jan,BP,BF, 18 
2020,Jan,BP,HY, 19 
2020,Jan,BP,SH, 18 
2020,Jan,BP,UC, 50 
2020,Jan,BP,FM, 52 
2020,Jan,BP,CN, 43 
2020,Jan,BP,PH, 13 
2020,Jan,BP,WC, 9 
2020,Jan,BP,LF, 43 
2020,Jan,BP,OR, 59 
2020,Jan,BP,RR," 1,594 "
2020,Jan,BP,OW," 2,529 "
2020,Jan,BP,EM," 1,780 "
2020,Jan,BP,MT," 1,270 "
2020,Jan,BP,PL, 615 
2020,Jan,BP,CC, 495 
2020,Jan,BP,16, 122 
2020,Jan,BP,24, 33 
2020,Jan,BP,GP, 118 
2020,Jan,BP,BP, 80 
2020,Jan,BP,DC, 22 
2020,Jan,BP,CM, 56 
2020,Jan,BP,CV, 15 
2020,Jan,BP,ED, 51 
2020,Jan,BP,NC, 74 
2020,Jan,BP,WP, 104 
2020,Jan,BP,SS, 124 
2020,Jan,BP,SB, 144 
2020,Jan,BP,SO, 30 
2020,Jan,BP,MB, 6 
2020,Jan,BP,WD, 17 
2020,Jan,BP,OA, -   
2020,Jan,BP,WS, -   
2020,Jan,BP,ML, 15 
2020,Jan,BP,BE, 35 
2020,Jan,BP,PC, 66 
2020,Jan,BP,AN, 101 
2020,Jan,DC,RM, 35 
2020,Jan,DC,EN, 25 
