Year,Month,Entry,Exit,Riders
2010,Jan,19,SL, 208 
2010,Jan,19,BF, 197 
2010,Jan,19,HY, 225 
2010,Jan,19,SH, 140 
2010,Jan,19,UC, 193 
2010,Jan,19,FM, 363 
2010,Jan,19,CN, 246 
2010,Jan,19,PH, 306 
2010,Jan,19,WC, 247 
2010,Jan,19,LF, 146 
2010,Jan,19,OR, 102 
2010,Jan,19,RR, 159 
2010,Jan,19,OW, 54 
2010,Jan,19,EM, 928 
2010,Jan,19,MT, 693 
2010,Jan,19,PL, 521 
2010,Jan,19,CC, 484 
2010,Jan,19,16, 227 
2010,Jan,19,24, 208 
2010,Jan,19,GP, 126 
2010,Jan,19,BP, 105 
2010,Jan,19,DC, 126 
2010,Jan,19,CM, 65 
2010,Jan,19,CV, 67 
2010,Jan,19,ED, 220 
2010,Jan,19,NC, 93 
2010,Jan,19,WP, 213 
2010,Jan,19,SS, 62 
2010,Jan,19,SB, 37 
2010,Jan,19,SO, 44 
2010,Jan,19,MB, 78 
2010,Jan,12,RM, 182 
2010,Jan,12,EN, 610 
2010,Jan,12,EP, 269 
2010,Jan,12,NB, 242 
2010,Jan,12,BK, 503 
2010,Jan,12,AS, 213 
2010,Jan,12,MA, 227 
2010,Jan,12,19, 73 
2010,Jan,12,12, 17 
2010,Jan,12,LM, 49 
2010,Jan,12,FV, 229 
2010,Jan,12,CL, 334 
2010,Jan,12,SL, 362 
2010,Jan,12,BF, 348 
2010,Jan,12,HY, 296 
2010,Jan,12,SH, 195 
2010,Jan,12,UC, 233 
2010,Jan,12,FM, 449 
2010,Jan,12,CN, 306 
2010,Jan,12,PH, 355 
2010,Jan,12,WC, 324 
2010,Jan,12,LF, 177 
2010,Jan,12,OR, 166 
2010,Jan,12,RR, 218 
2010,Jan,12,OW, 97 
2010,Jan,12,EM," 1,126 "
2010,Jan,12,MT, 852 
2010,Jan,12,PL, 691 
2010,Jan,12,CC, 564 
2010,Jan,12,16, 236 
2010,Jan,12,24, 224 
2010,Jan,12,GP, 135 
2010,Jan,12,BP, 127 
2010,Jan,12,DC, 153 
2010,Jan,12,CM, 90 
2010,Jan,12,CV, 104 
2010,Jan,12,ED, 330 
2010,Jan,12,NC, 121 
2010,Jan,12,WP, 281 
2010,Jan,12,SS, 77 
2010,Jan,12,SB, 59 
2010,Jan,12,SO, 77 
2010,Jan,12,MB, 115 
2010,Jan,LM,RM, 36 
2010,Jan,LM,EN, 89 
2010,Jan,LM,EP, 67 
2010,Jan,LM,NB, 58 
2010,Jan,LM,BK, 206 
2010,Jan,LM,AS, 68 
2010,Jan,LM,MA, 87 
2010,Jan,LM,19, 44 
2010,Jan,LM,12, 48 
2010,Jan,LM,LM, 7 
2010,Jan,LM,FV, 148 
2010,Jan,LM,CL, 191 
2010,Jan,LM,SL, 225 
2010,Jan,LM,BF, 214 
2010,Jan,LM,HY, 153 
2010,Jan,LM,SH, 85 
2010,Jan,LM,UC, 120 
2010,Jan,LM,FM, 157 
2010,Jan,LM,CN, 25 
2010,Jan,LM,PH, 27 
2010,Jan,LM,WC, 24 
2010,Jan,LM,LF, 9 
2010,Jan,LM,OR, 10 
2010,Jan,LM,RR, 35 
2010,Jan,LM,OW, 34 
2010,Jan,LM,EM, 630 
2010,Jan,LM,MT, 564 
2010,Jan,LM,PL, 416 
2010,Jan,LM,CC, 327 
2010,Jan,LM,16, 128 
2010,Jan,LM,24, 93 
2010,Jan,LM,GP, 48 
2010,Jan,LM,BP, 66 
2010,Jan,LM,DC, 73 
2010,Jan,LM,CM, 12 
2010,Jan,LM,CV, 80 
2010,Jan,LM,ED, 203 
2010,Jan,LM,NC, 10 
2010,Jan,LM,WP, 33 
2010,Jan,LM,SS, 14 
2010,Jan,LM,SB, 10 
2010,Jan,LM,SO, 19 
2010,Jan,LM,MB, 19 
2010,Jan,FV,RM, 94 
2010,Jan,FV,EN, 129 
2010,Jan,FV,EP, 62 
2010,Jan,FV,NB, 68 
2010,Jan,FV,BK, 252 
2010,Jan,FV,AS, 100 
2010,Jan,FV,MA, 167 
2010,Jan,FV,19, 131 
2010,Jan,FV,12, 206 
2010,Jan,FV,LM, 144 
2010,Jan,FV,FV, 10 
2010,Jan,FV,CL, 208 
2010,Jan,FV,SL, 228 
2010,Jan,FV,BF, 235 
2010,Jan,FV,HY, 247 
2010,Jan,FV,SH, 95 
2010,Jan,FV,UC, 89 
2010,Jan,FV,FM, 143 
2010,Jan,FV,CN, 50 
2010,Jan,FV,PH, 33 
2010,Jan,FV,WC, 40 
2010,Jan,FV,LF, 19 
2010,Jan,FV,OR, 24 
2010,Jan,FV,RR, 50 
2010,Jan,FV,OW, 109 
2010,Jan,FV,EM, 767 
2010,Jan,FV,MT, 699 
2010,Jan,FV,PL, 524 
2010,Jan,FV,CC, 544 
2010,Jan,FV,16, 185 
2010,Jan,FV,24, 135 
2010,Jan,FV,GP, 49 
2010,Jan,FV,BP, 87 
2010,Jan,FV,DC, 84 
2010,Jan,FV,CM, 14 
2010,Jan,FV,CV, 44 
2010,Jan,FV,ED, 143 
2010,Jan,FV,NC, 10 
2010,Jan,FV,WP, 63 
2010,Jan,FV,SS, 17 
2010,Jan,FV,SB, 17 
2010,Jan,FV,SO, 30 
2010,Jan,FV,MB, 23 
2010,Jan,CL,RM, 69 
2010,Jan,CL,EN, 149 
2010,Jan,CL,EP, 56 
2010,Jan,CL,NB, 58 
2010,Jan,CL,BK, 267 
2010,Jan,CL,AS, 89 
2010,Jan,CL,MA, 189 
2010,Jan,CL,19, 175 
2010,Jan,CL,12, 313 
2010,Jan,CL,LM, 206 
2010,Jan,CL,FV, 203 
2010,Jan,CL,CL, 9 
2010,Jan,CL,SL, 121 
2010,Jan,CL,BF, 160 
2010,Jan,CL,HY, 183 
2010,Jan,CL,SH, 83 
2010,Jan,CL,UC, 105 
2010,Jan,CL,FM, 202 
2010,Jan,CL,CN, 62 
2010,Jan,CL,PH, 58 
2010,Jan,CL,WC, 63 
2010,Jan,CL,LF, 34 
2010,Jan,CL,OR, 25 
2010,Jan,CL,RR, 61 
2010,Jan,CL,OW, 86 
2010,Jan,CL,EM, 508 
2010,Jan,CL,MT, 380 
2010,Jan,CL,PL, 426 
2010,Jan,CL,CC, 320 
2010,Jan,CL,16, 109 
2010,Jan,CL,24, 93 
2010,Jan,CL,GP, 58 
2010,Jan,CL,BP, 73 
2010,Jan,CL,DC, 95 
2010,Jan,CL,CM, 19 
2010,Jan,CL,CV, 51 
2010,Jan,CL,ED, 213 
2010,Jan,CL,NC, 19 
2010,Jan,CL,WP, 96 
2010,Jan,CL,SS, 22 
2010,Jan,CL,SB, 23 
2010,Jan,CL,SO, 34 
2010,Jan,CL,MB, 33 
2010,Jan,SL,RM, 44 
2010,Jan,SL,EN, 52 
2010,Jan,SL,EP, 23 
2010,Jan,SL,NB, 21 
2010,Jan,SL,BK, 134 
2010,Jan,SL,AS, 37 
2010,Jan,SL,MA, 109 
2010,Jan,SL,19, 191 
2010,Jan,SL,12, 338 
2010,Jan,SL,LM, 211 
2010,Jan,SL,FV, 225 
2010,Jan,SL,CL, 108 
2010,Jan,SL,SL, 7 
2010,Jan,SL,BF, 91 
2010,Jan,SL,HY, 153 
2010,Jan,SL,SH, 65 
2010,Jan,SL,UC, 70 
2010,Jan,SL,FM, 128 
2010,Jan,SL,CN, 27 
2010,Jan,SL,PH, 20 
2010,Jan,SL,WC, 25 
2010,Jan,SL,LF, 5 
2010,Jan,SL,OR, 10 
2010,Jan,SL,RR, 16 
2010,Jan,SL,OW, 34 
2010,Jan,SL,EM, 661 
2010,Jan,SL,MT, 553 
2010,Jan,SL,PL, 308 
2010,Jan,SL,CC, 314 
2010,Jan,SL,16, 83 
2010,Jan,SL,24, 57 
2010,Jan,SL,GP, 28 
2010,Jan,SL,BP, 50 
2010,Jan,SL,DC, 46 
2010,Jan,SL,CM, 7 
2010,Jan,SL,CV, 31 
2010,Jan,SL,ED, 108 
2010,Jan,SL,NC, 6 
2010,Jan,SL,WP, 27 
2010,Jan,SL,SS, 11 
2010,Jan,SL,SB, 12 
2010,Jan,SL,SO, 18 
2010,Jan,SL,MB, 18 
2010,Jan,BF,RM, 34 
2010,Jan,BF,EN, 43 
2010,Jan,BF,EP, 12 
2010,Jan,BF,NB, 24 
2010,Jan,BF,BK, 130 
2010,Jan,BF,AS, 39 
2010,Jan,BF,MA, 103 
2010,Jan,BF,19, 189 
2010,Jan,BF,12, 346 
2010,Jan,BF,LM, 218 
2010,Jan,BF,FV, 244 
2010,Jan,BF,CL, 155 
2010,Jan,BF,SL, 89 
2010,Jan,BF,BF, 6 
2010,Jan,BF,HY, 154 
2010,Jan,BF,SH, 101 
2010,Jan,BF,UC, 133 
2010,Jan,BF,FM, 236 
2010,Jan,BF,CN, 26 
2010,Jan,BF,PH, 14 
2010,Jan,BF,WC, 20 
2010,Jan,BF,LF, 4 
2010,Jan,BF,OR, 5 
2010,Jan,BF,RR, 15 
2010,Jan,BF,OW, 41 
2010,Jan,BF,EM, 611 
2010,Jan,BF,MT, 559 
2010,Jan,BF,PL, 304 
2010,Jan,BF,CC, 308 
2010,Jan,BF,16, 70 
2010,Jan,BF,24, 51 
2010,Jan,BF,GP, 23 
2010,Jan,BF,BP, 36 
2010,Jan,BF,DC, 50 
2010,Jan,BF,CM, 13 
2010,Jan,BF,CV, 55 
2010,Jan,BF,ED, 262 
2010,Jan,BF,NC, 5 
2010,Jan,BF,WP, 22 
2010,Jan,BF,SS, 8 
2010,Jan,BF,SB, 9 
2010,Jan,BF,SO, 14 
2010,Jan,BF,MB, 10 
2010,Jan,HY,RM, 36 
2010,Jan,HY,EN, 81 
2010,Jan,HY,EP, 32 
2010,Jan,HY,NB, 19 
2010,Jan,HY,BK, 127 
2010,Jan,HY,AS, 46 
2010,Jan,HY,MA, 118 
2010,Jan,HY,19, 206 
2010,Jan,HY,12, 307 
2010,Jan,HY,LM, 155 
2010,Jan,HY,FV, 237 
2010,Jan,HY,CL, 182 
2010,Jan,HY,SL, 156 
2010,Jan,HY,BF, 150 
2010,Jan,HY,HY, 6 
2010,Jan,HY,SH, 111 
2010,Jan,HY,UC, 182 
2010,Jan,HY,FM, 366 
2010,Jan,HY,CN, 38 
2010,Jan,HY,PH, 26 
2010,Jan,HY,WC, 22 
2010,Jan,HY,LF, 8 
2010,Jan,HY,OR, 6 
2010,Jan,HY,RR, 18 
2010,Jan,HY,OW, 36 
2010,Jan,HY,EM, 386 
2010,Jan,HY,MT, 350 
2010,Jan,HY,PL, 204 
2010,Jan,HY,CC, 189 
2010,Jan,HY,16, 61 
2010,Jan,HY,24, 40 
2010,Jan,HY,GP, 22 
2010,Jan,HY,BP, 28 
2010,Jan,HY,DC, 35 
2010,Jan,HY,CM, 9 
2010,Jan,HY,CV, 24 
2010,Jan,HY,ED, 93 
2010,Jan,HY,NC, 9 
2010,Jan,HY,WP, 47 
2010,Jan,HY,SS, 7 
2010,Jan,HY,SB, 11 
2010,Jan,HY,SO, 9 
2010,Jan,HY,MB, 10 
2010,Jan,SH,RM, 17 
2010,Jan,SH,EN, 30 
2010,Jan,SH,EP, 9 
2010,Jan,SH,NB, 10 
2010,Jan,SH,BK, 77 
2010,Jan,SH,AS, 18 
2010,Jan,SH,MA, 69 
2010,Jan,SH,19, 141 
2010,Jan,SH,12, 192 
2010,Jan,SH,LM, 89 
2010,Jan,SH,FV, 98 
2010,Jan,SH,CL, 83 
2010,Jan,SH,SL, 58 
2010,Jan,SH,BF, 108 
2010,Jan,SH,HY, 120 
2010,Jan,SH,SH, 4 
2010,Jan,SH,UC, 61 
2010,Jan,SH,FM, 144 
2010,Jan,SH,CN, 16 
2010,Jan,SH,PH, 10 
2010,Jan,SH,WC, 12 
2010,Jan,SH,LF, 3 
2010,Jan,SH,OR, 4 
2010,Jan,SH,RR, 11 
2010,Jan,SH,OW, 18 
2010,Jan,SH,EM, 376 
2010,Jan,SH,MT, 325 
2010,Jan,SH,PL, 168 
2010,Jan,SH,CC, 161 
2010,Jan,SH,16, 45 
2010,Jan,SH,24, 29 
2010,Jan,SH,GP, 11 
2010,Jan,SH,BP, 19 
2010,Jan,SH,DC, 23 
2010,Jan,SH,CM, 5 
2010,Jan,SH,CV, 17 
2010,Jan,SH,ED, 45 
2010,Jan,SH,NC, 5 
2010,Jan,SH,WP, 13 
2010,Jan,SH,SS, 4 
2010,Jan,SH,SB, 4 
2010,Jan,SH,SO, 4 
2010,Jan,SH,MB, 5 
2010,Jan,UC,RM, 15 
2010,Jan,UC,EN, 33 
2010,Jan,UC,EP, 10 
2010,Jan,UC,NB, 12 
2010,Jan,UC,BK, 137 
2010,Jan,UC,AS, 24 
2010,Jan,UC,MA, 83 
2010,Jan,UC,19, 186 
2010,Jan,UC,12, 239 
2010,Jan,UC,LM, 124 
2010,Jan,UC,FV, 81 
2010,Jan,UC,CL, 100 
2010,Jan,UC,SL, 66 
2010,Jan,UC,BF, 132 
2010,Jan,UC,HY, 176 
2010,Jan,UC,SH, 57 
2010,Jan,UC,UC, 9 
2010,Jan,UC,FM, 158 
2010,Jan,UC,CN, 18 
2010,Jan,UC,PH, 18 
2010,Jan,UC,WC, 12 
2010,Jan,UC,LF, 4 
2010,Jan,UC,OR, 3 
2010,Jan,UC,RR, 8 
2010,Jan,UC,OW, 15 
2010,Jan,UC,EM, 702 
2010,Jan,UC,MT, 579 
2010,Jan,UC,PL, 217 
2010,Jan,UC,CC, 197 
2010,Jan,UC,16, 38 
2010,Jan,UC,24, 21 
2010,Jan,UC,GP, 10 
2010,Jan,UC,BP, 19 
2010,Jan,UC,DC, 31 
2010,Jan,UC,CM, 8 
2010,Jan,UC,CV, 16 
2010,Jan,UC,ED, 55 
2010,Jan,UC,NC, 2 
2010,Jan,UC,WP, 14 
2010,Jan,UC,SS, 4 
2010,Jan,UC,SB, 5 
2010,Jan,UC,SO, 12 
2010,Jan,UC,MB, 5 
2010,Jan,FM,RM, 33 
2010,Jan,FM,EN, 71 
2010,Jan,FM,EP, 35 
2010,Jan,FM,NB, 30 
2010,Jan,FM,BK, 262 
2010,Jan,FM,AS, 48 
2010,Jan,FM,MA, 143 
2010,Jan,FM,19, 357 
2010,Jan,FM,12, 463 
2010,Jan,FM,LM, 158 
2010,Jan,FM,FV, 135 
2010,Jan,FM,CL, 196 
2010,Jan,FM,SL, 136 
2010,Jan,FM,BF, 228 
2010,Jan,FM,HY, 349 
2010,Jan,FM,SH, 127 
2010,Jan,FM,UC, 160 
2010,Jan,FM,FM, 20 
2010,Jan,FM,CN, 31 
2010,Jan,FM,PH, 30 
2010,Jan,FM,WC, 23 
2010,Jan,FM,LF, 9 
2010,Jan,FM,OR, 9 
2010,Jan,FM,RR, 26 
2010,Jan,FM,OW, 19 
2010,Jan,FM,EM," 1,353 "
2010,Jan,FM,MT," 1,005 "
2010,Jan,FM,PL, 420 
2010,Jan,FM,CC, 329 
2010,Jan,FM,16, 81 
2010,Jan,FM,24, 37 
2010,Jan,FM,GP, 20 
2010,Jan,FM,BP, 32 
2010,Jan,FM,DC, 42 
2010,Jan,FM,CM, 8 
2010,Jan,FM,CV, 26 
2010,Jan,FM,ED, 78 
2010,Jan,FM,NC, 8 
2010,Jan,FM,WP, 36 
2010,Jan,FM,SS, 7 
2010,Jan,FM,SB, 9 
2010,Jan,FM,SO, 34 
2010,Jan,FM,MB, 4 
2010,Jan,CN,RM, 24 
2010,Jan,CN,EN, 42 
2010,Jan,CN,EP, 23 
2010,Jan,CN,NB, 15 
2010,Jan,CN,BK, 108 
2010,Jan,CN,AS, 24 
2010,Jan,CN,MA, 134 
2010,Jan,CN,19, 252 
2010,Jan,CN,12, 302 
2010,Jan,CN,LM, 33 
2010,Jan,CN,FV, 45 
2010,Jan,CN,CL, 61 
2010,Jan,CN,SL, 25 
2010,Jan,CN,BF, 22 
2010,Jan,CN,HY, 37 
2010,Jan,CN,SH, 14 
2010,Jan,CN,UC, 18 
2010,Jan,CN,FM, 32 
2010,Jan,CN,CN, 10 
2010,Jan,CN,PH, 102 
2010,Jan,CN,WC, 357 
2010,Jan,CN,LF, 120 
2010,Jan,CN,OR, 52 
2010,Jan,CN,RR, 85 
2010,Jan,CN,OW, 17 
2010,Jan,CN,EM, 839 
2010,Jan,CN,MT, 721 
2010,Jan,CN,PL, 291 
2010,Jan,CN,CC, 301 
2010,Jan,CN,16, 63 
2010,Jan,CN,24, 53 
2010,Jan,CN,GP, 35 
2010,Jan,CN,BP, 37 
2010,Jan,CN,DC, 57 
2010,Jan,CN,CM, 24 
2010,Jan,CN,CV, 5 
2010,Jan,CN,ED, 13 
2010,Jan,CN,NC, 55 
2010,Jan,CN,WP, 326 
2010,Jan,CN,SS, 16 
2010,Jan,CN,SB, 18 
2010,Jan,CN,SO, 63 
2010,Jan,CN,MB, 21 
2010,Jan,PH,RM, 17 
2010,Jan,PH,EN, 26 
2010,Jan,PH,EP, 16 
2010,Jan,PH,NB, 16 
2010,Jan,PH,BK, 136 
2010,Jan,PH,AS, 21 
2010,Jan,PH,MA, 112 
2010,Jan,PH,19, 311 
2010,Jan,PH,12, 367 
2010,Jan,PH,LM, 25 
2010,Jan,PH,FV, 32 
2010,Jan,PH,CL, 64 
2010,Jan,PH,SL, 21 
