Year,Month,Entry,Exit,Riders
2009,Jan,PH,12, 394 
2009,Jan,PH,LM, 24 
2009,Jan,PH,FV, 27 
2009,Jan,PH,CL, 59 
2009,Jan,PH,SL, 21 
2009,Jan,PH,BF, 13 
2009,Jan,PH,HY, 27 
2009,Jan,PH,SH, 10 
2009,Jan,PH,UC, 15 
2009,Jan,PH,FM, 22 
2009,Jan,PH,CN, 130 
2009,Jan,PH,PH, 11 
2009,Jan,PH,WC, 127 
2009,Jan,PH,LF, 69 
2009,Jan,PH,OR, 42 
2009,Jan,PH,RR, 99 
2009,Jan,PH,OW, 13 
2009,Jan,PH,EM," 1,561 "
2009,Jan,PH,MT," 1,258 "
2009,Jan,PH,PL, 389 
2009,Jan,PH,CC, 380 
2009,Jan,PH,16, 82 
2009,Jan,PH,24, 37 
2009,Jan,PH,GP, 50 
2009,Jan,PH,BP, 31 
2009,Jan,PH,DC, 63 
2009,Jan,PH,CM, 16 
2009,Jan,PH,CV, 4 
2009,Jan,PH,ED, 6 
2009,Jan,PH,NC, 40 
2009,Jan,PH,WP, 151 
2009,Jan,PH,SS, 21 
2009,Jan,PH,SB, 15 
2009,Jan,PH,SO, 88 
2009,Jan,PH,MB, 18 
2009,Jan,WC,RM, 21 
2009,Jan,WC,EN, 31 
2009,Jan,WC,EP, 25 
2009,Jan,WC,NB, 19 
2009,Jan,WC,BK, 153 
2009,Jan,WC,AS, 32 
2009,Jan,WC,MA, 123 
2009,Jan,WC,19, 249 
2009,Jan,WC,12, 329 
2009,Jan,WC,LM, 31 
2009,Jan,WC,FV, 44 
2009,Jan,WC,CL, 59 
2009,Jan,WC,SL, 21 
2009,Jan,WC,BF, 18 
2009,Jan,WC,HY, 24 
2009,Jan,WC,SH, 14 
2009,Jan,WC,UC, 14 
2009,Jan,WC,FM, 21 
2009,Jan,WC,CN, 347 
2009,Jan,WC,PH, 122 
2009,Jan,WC,WC, 14 
2009,Jan,WC,LF, 102 
2009,Jan,WC,OR, 64 
2009,Jan,WC,RR, 169 
2009,Jan,WC,OW, 14 
2009,Jan,WC,EM," 1,299 "
2009,Jan,WC,MT," 1,003 "
2009,Jan,WC,PL, 398 
2009,Jan,WC,CC, 297 
2009,Jan,WC,16, 59 
2009,Jan,WC,24, 45 
2009,Jan,WC,GP, 43 
2009,Jan,WC,BP, 29 
2009,Jan,WC,DC, 55 
2009,Jan,WC,CM, 18 
2009,Jan,WC,CV, 4 
2009,Jan,WC,ED, 8 
2009,Jan,WC,NC, 68 
2009,Jan,WC,WP, 219 
2009,Jan,WC,SS, 15 
2009,Jan,WC,SB, 15 
2009,Jan,WC,SO, 101 
2009,Jan,WC,MB, 21 
2009,Jan,LF,RM, 9 
2009,Jan,LF,EN, 10 
2009,Jan,LF,EP, 7 
2009,Jan,LF,NB, 12 
2009,Jan,LF,BK, 84 
2009,Jan,LF,AS, 9 
2009,Jan,LF,MA, 47 
2009,Jan,LF,19, 151 
2009,Jan,LF,12, 191 
2009,Jan,LF,LM, 17 
2009,Jan,LF,FV, 28 
2009,Jan,LF,CL, 35 
2009,Jan,LF,SL, 8 
2009,Jan,LF,BF, 9 
2009,Jan,LF,HY, 6 
2009,Jan,LF,SH, 5 
2009,Jan,LF,UC, 5 
2009,Jan,LF,FM, 9 
2009,Jan,LF,CN, 120 
2009,Jan,LF,PH, 44 
2009,Jan,LF,WC, 85 
2009,Jan,LF,LF, 11 
2009,Jan,LF,OR, 24 
2009,Jan,LF,RR, 79 
2009,Jan,LF,OW, 6 
2009,Jan,LF,EM, 887 
2009,Jan,LF,MT, 657 
2009,Jan,LF,PL, 219 
2009,Jan,LF,CC, 217 
2009,Jan,LF,16, 21 
2009,Jan,LF,24, 21 
2009,Jan,LF,GP, 20 
2009,Jan,LF,BP, 11 
2009,Jan,LF,DC, 21 
2009,Jan,LF,CM, 3 
2009,Jan,LF,CV, 1 
2009,Jan,LF,ED, 3 
2009,Jan,LF,NC, 15 
2009,Jan,LF,WP, 35 
2009,Jan,LF,SS, 2 
2009,Jan,LF,SB, 8 
2009,Jan,LF,SO, 52 
2009,Jan,LF,MB, 8 
2009,Jan,OR,RM, 10 
2009,Jan,OR,EN, 16 
2009,Jan,OR,EP, 16 
2009,Jan,OR,NB, 9 
2009,Jan,OR,BK, 69 
2009,Jan,OR,AS, 10 
2009,Jan,OR,MA, 43 
2009,Jan,OR,19, 113 
2009,Jan,OR,12, 155 
2009,Jan,OR,LM, 15 
2009,Jan,OR,FV, 27 
2009,Jan,OR,CL, 25 
2009,Jan,OR,SL, 12 
2009,Jan,OR,BF, 7 
2009,Jan,OR,HY, 11 
2009,Jan,OR,SH, 4 
2009,Jan,OR,UC, 4 
2009,Jan,OR,FM, 8 
2009,Jan,OR,CN, 68 
2009,Jan,OR,PH, 39 
2009,Jan,OR,WC, 68 
2009,Jan,OR,LF, 25 
2009,Jan,OR,OR, 7 
2009,Jan,OR,RR, 81 
2009,Jan,OR,OW, 5 
2009,Jan,OR,EM, 743 
2009,Jan,OR,MT, 566 
2009,Jan,OR,PL, 184 
2009,Jan,OR,CC, 178 
2009,Jan,OR,16, 25 
2009,Jan,OR,24, 17 
2009,Jan,OR,GP, 19 
2009,Jan,OR,BP, 15 
2009,Jan,OR,DC, 19 
2009,Jan,OR,CM, 3 
2009,Jan,OR,CV, 1 
2009,Jan,OR,ED, 3 
2009,Jan,OR,NC, 10 
2009,Jan,OR,WP, 22 
2009,Jan,OR,SS, 4 
2009,Jan,OR,SB, 7 
2009,Jan,OR,SO, 41 
2009,Jan,OR,MB, 12 
2009,Jan,RR,RM, 18 
2009,Jan,RR,EN, 31 
2009,Jan,RR,EP, 32 
2009,Jan,RR,NB, 18 
2009,Jan,RR,BK, 56 
2009,Jan,RR,AS, 21 
2009,Jan,RR,MA, 74 
2009,Jan,RR,19, 164 
2009,Jan,RR,12, 199 
2009,Jan,RR,LM, 41 
2009,Jan,RR,FV, 59 
2009,Jan,RR,CL, 65 
2009,Jan,RR,SL, 20 
2009,Jan,RR,BF, 21 
2009,Jan,RR,HY, 20 
2009,Jan,RR,SH, 10 
2009,Jan,RR,UC, 13 
2009,Jan,RR,FM, 31 
2009,Jan,RR,CN, 96 
2009,Jan,RR,PH, 100 
2009,Jan,RR,WC, 174 
2009,Jan,RR,LF, 82 
2009,Jan,RR,OR, 83 
2009,Jan,RR,RR, 10 
2009,Jan,RR,OW, 25 
2009,Jan,RR,EM, 985 
2009,Jan,RR,MT, 851 
2009,Jan,RR,PL, 450 
2009,Jan,RR,CC, 406 
2009,Jan,RR,16, 139 
2009,Jan,RR,24, 100 
2009,Jan,RR,GP, 48 
2009,Jan,RR,BP, 48 
2009,Jan,RR,DC, 38 
2009,Jan,RR,CM, 5 
2009,Jan,RR,CV, 7 
2009,Jan,RR,ED, 12 
2009,Jan,RR,NC, 26 
2009,Jan,RR,WP, 56 
2009,Jan,RR,SS, 8 
2009,Jan,RR,SB, 9 
2009,Jan,RR,SO, 76 
2009,Jan,RR,MB, 17 
2009,Jan,OW,RM, 28 
2009,Jan,OW,EN, 45 
2009,Jan,OW,EP, 13 
2009,Jan,OW,NB, 20 
2009,Jan,OW,BK, 85 
2009,Jan,OW,AS, 42 
2009,Jan,OW,MA, 86 
2009,Jan,OW,19, 60 
2009,Jan,OW,12, 93 
2009,Jan,OW,LM, 53 
2009,Jan,OW,FV, 127 
2009,Jan,OW,CL, 102 
2009,Jan,OW,SL, 38 
2009,Jan,OW,BF, 46 
2009,Jan,OW,HY, 40 
2009,Jan,OW,SH, 17 
2009,Jan,OW,UC, 17 
2009,Jan,OW,FM, 26 
2009,Jan,OW,CN, 19 
2009,Jan,OW,PH, 15 
2009,Jan,OW,WC, 13 
2009,Jan,OW,LF, 6 
2009,Jan,OW,OR, 6 
2009,Jan,OW,RR, 26 
2009,Jan,OW,OW, 6 
2009,Jan,OW,EM," 1,429 "
2009,Jan,OW,MT," 1,092 "
2009,Jan,OW,PL, 596 
2009,Jan,OW,CC, 500 
2009,Jan,OW,16, 160 
2009,Jan,OW,24, 122 
2009,Jan,OW,GP, 49 
2009,Jan,OW,BP, 65 
2009,Jan,OW,DC, 53 
2009,Jan,OW,CM, 10 
2009,Jan,OW,CV, 9 
2009,Jan,OW,ED, 23 
2009,Jan,OW,NC, 4 
2009,Jan,OW,WP, 35 
2009,Jan,OW,SS, 10 
2009,Jan,OW,SB, 11 
2009,Jan,OW,SO, 46 
2009,Jan,OW,MB, 18 
2009,Jan,EM,RM, 263 
2009,Jan,EM,EN, 834 
2009,Jan,EM,EP, 488 
2009,Jan,EM,NB, 615 
2009,Jan,EM,BK, 708 
2009,Jan,EM,AS, 480 
2009,Jan,EM,MA, 842 
2009,Jan,EM,19, 729 
2009,Jan,EM,12, 914 
2009,Jan,EM,LM, 605 
2009,Jan,EM,FV, 657 
2009,Jan,EM,CL, 516 
2009,Jan,EM,SL, 613 
2009,Jan,EM,BF, 557 
2009,Jan,EM,HY, 378 
2009,Jan,EM,SH, 325 
2009,Jan,EM,UC, 589 
2009,Jan,EM,FM," 1,185 "
2009,Jan,EM,CN, 754 
2009,Jan,EM,PH," 1,338 "
2009,Jan,EM,WC," 1,109 "
2009,Jan,EM,LF, 844 
2009,Jan,EM,OR, 690 
2009,Jan,EM,RR," 1,021 "
2009,Jan,EM,OW," 1,316 "
2009,Jan,EM,EM, 98 
2009,Jan,EM,MT, 144 
2009,Jan,EM,PL, 763 
2009,Jan,EM,CC, 492 
2009,Jan,EM,16, 972 
2009,Jan,EM,24," 1,370 "
2009,Jan,EM,GP," 1,088 "
2009,Jan,EM,BP," 1,523 "
2009,Jan,EM,DC," 1,033 "
2009,Jan,EM,CM, 619 
2009,Jan,EM,CV, 446 
2009,Jan,EM,ED," 1,576 "
2009,Jan,EM,NC, 364 
2009,Jan,EM,WP, 611 
2009,Jan,EM,SS, 531 
2009,Jan,EM,SB, 407 
2009,Jan,EM,SO, 307 
2009,Jan,EM,MB, 682 
2009,Jan,MT,RM, 239 
2009,Jan,MT,EN, 853 
2009,Jan,MT,EP, 546 
2009,Jan,MT,NB, 623 
2009,Jan,MT,BK, 674 
2009,Jan,MT,AS, 492 
2009,Jan,MT,MA, 862 
2009,Jan,MT,19, 665 
2009,Jan,MT,12, 875 
2009,Jan,MT,LM, 617 
2009,Jan,MT,FV, 684 
2009,Jan,MT,CL, 411 
2009,Jan,MT,SL, 589 
2009,Jan,MT,BF, 543 
2009,Jan,MT,HY, 335 
2009,Jan,MT,SH, 334 
2009,Jan,MT,UC, 540 
2009,Jan,MT,FM, 956 
2009,Jan,MT,CN, 766 
2009,Jan,MT,PH," 1,291 "
2009,Jan,MT,WC," 1,060 "
2009,Jan,MT,LF, 724 
2009,Jan,MT,OR, 624 
2009,Jan,MT,RR," 1,030 "
2009,Jan,MT,OW," 1,051 "
2009,Jan,MT,EM, 128 
2009,Jan,MT,MT, 94 
2009,Jan,MT,PL, 376 
2009,Jan,MT,CC, 485 
2009,Jan,MT,16," 1,169 "
2009,Jan,MT,24," 1,841 "
2009,Jan,MT,GP," 1,364 "
2009,Jan,MT,BP," 1,755 "
2009,Jan,MT,DC," 1,219 "
2009,Jan,MT,CM, 744 
2009,Jan,MT,CV, 446 
2009,Jan,MT,ED," 1,379 "
2009,Jan,MT,NC, 333 
2009,Jan,MT,WP, 550 
2009,Jan,MT,SS, 577 
2009,Jan,MT,SB, 447 
2009,Jan,MT,SO, 337 
2009,Jan,MT,MB, 815 
2009,Jan,PL,RM, 294 
2009,Jan,PL,EN, 758 
2009,Jan,PL,EP, 346 
2009,Jan,PL,NB, 386 
2009,Jan,PL,BK, 810 
2009,Jan,PL,AS, 367 
2009,Jan,PL,MA, 722 
2009,Jan,PL,19, 558 
2009,Jan,PL,12, 806 
2009,Jan,PL,LM, 589 
2009,Jan,PL,FV, 686 
2009,Jan,PL,CL, 466 
2009,Jan,PL,SL, 440 
2009,Jan,PL,BF, 392 
2009,Jan,PL,HY, 262 
2009,Jan,PL,SH, 218 
2009,Jan,PL,UC, 276 
2009,Jan,PL,FM, 521 
2009,Jan,PL,CN, 397 
2009,Jan,PL,PH, 490 
2009,Jan,PL,WC, 489 
2009,Jan,PL,LF, 262 
2009,Jan,PL,OR, 232 
2009,Jan,PL,RR, 570 
2009,Jan,PL,OW, 632 
2009,Jan,PL,EM, 538 
2009,Jan,PL,MT, 262 
2009,Jan,PL,PL, 127 
2009,Jan,PL,CC, 456 
2009,Jan,PL,16," 1,870 "
2009,Jan,PL,24," 2,509 "
2009,Jan,PL,GP," 1,618 "
2009,Jan,PL,BP," 4,198 "
2009,Jan,PL,DC," 1,217 "
2009,Jan,PL,CM, 589 
2009,Jan,PL,CV, 221 
2009,Jan,PL,ED, 726 
2009,Jan,PL,NC, 198 
2009,Jan,PL,WP, 426 
2009,Jan,PL,SS, 448 
2009,Jan,PL,SB, 318 
2009,Jan,PL,SO, 785 
2009,Jan,PL,MB, 572 
2009,Jan,CC,RM, 242 
2009,Jan,CC,EN, 689 
2009,Jan,CC,EP, 329 
2009,Jan,CC,NB, 412 
2009,Jan,CC,BK, 701 
2009,Jan,CC,AS, 390 
2009,Jan,CC,MA, 710 
2009,Jan,CC,19, 611 
2009,Jan,CC,12, 785 
2009,Jan,CC,LM, 427 
2009,Jan,CC,FV, 549 
2009,Jan,CC,CL, 380 
2009,Jan,CC,SL, 386 
2009,Jan,CC,BF, 372 
2009,Jan,CC,HY, 227 
2009,Jan,CC,SH, 210 
2009,Jan,CC,UC, 231 
2009,Jan,CC,FM, 391 
2009,Jan,CC,CN, 384 
2009,Jan,CC,PH, 425 
2009,Jan,CC,WC, 347 
2009,Jan,CC,LF, 232 
2009,Jan,CC,OR, 198 
2009,Jan,CC,RR, 509 
2009,Jan,CC,OW, 507 
2009,Jan,CC,EM, 503 
2009,Jan,CC,MT, 535 
2009,Jan,CC,PL, 487 
2009,Jan,CC,CC, 83 
2009,Jan,CC,16," 1,107 "
2009,Jan,CC,24," 1,437 "
2009,Jan,CC,GP, 808 
2009,Jan,CC,BP," 1,898 "
2009,Jan,CC,DC, 747 
2009,Jan,CC,CM, 419 
2009,Jan,CC,CV, 191 
2009,Jan,CC,ED, 579 
2009,Jan,CC,NC, 179 
2009,Jan,CC,WP, 451 
2009,Jan,CC,SS, 344 
2009,Jan,CC,SB, 264 
2009,Jan,CC,SO, 387 
2009,Jan,CC,MB, 352 
2009,Jan,16,RM, 120 
2009,Jan,16,EN, 153 
2009,Jan,16,EP, 70 
2009,Jan,16,NB, 122 
2009,Jan,16,BK, 293 
2009,Jan,16,AS, 151 
2009,Jan,16,MA, 255 
2009,Jan,16,19, 206 
2009,Jan,16,12, 251 
2009,Jan,16,LM, 138 
2009,Jan,16,FV, 188 
2009,Jan,16,CL, 133 
2009,Jan,16,SL, 74 
2009,Jan,16,BF, 79 
2009,Jan,16,HY, 63 
2009,Jan,16,SH, 55 
2009,Jan,16,UC, 45 
2009,Jan,16,FM, 67 
2009,Jan,16,CN, 76 
2009,Jan,16,PH, 85 
2009,Jan,16,WC, 63 
2009,Jan,16,LF, 28 
2009,Jan,16,OR, 29 
2009,Jan,16,RR, 164 
2009,Jan,16,OW, 161 
2009,Jan,16,EM, 987 
2009,Jan,16,MT," 1,371 "
2009,Jan,16,PL," 1,561 "
2009,Jan,16,CC," 1,038 "
2009,Jan,16,16, 35 
2009,Jan,16,24, 429 
2009,Jan,16,GP, 390 
2009,Jan,16,BP," 1,015 "
2009,Jan,16,DC, 257 
2009,Jan,16,CM, 135 
2009,Jan,16,CV, 38 
2009,Jan,16,ED, 108 
2009,Jan,16,NC, 31 
2009,Jan,16,WP, 110 
2009,Jan,16,SS, 85 
2009,Jan,16,SB, 90 
2009,Jan,16,SO, 125 
2009,Jan,16,MB, 123 
2009,Jan,24,RM, 107 
2009,Jan,24,EN, 148 
2009,Jan,24,EP, 51 
2009,Jan,24,NB, 75 
2009,Jan,24,BK, 276 
2009,Jan,24,AS, 108 
2009,Jan,24,MA, 189 
2009,Jan,24,19, 202 
2009,Jan,24,12, 281 
2009,Jan,24,LM, 103 
2009,Jan,24,FV, 155 
2009,Jan,24,CL, 121 
2009,Jan,24,SL, 61 
2009,Jan,24,BF, 50 
2009,Jan,24,HY, 43 
2009,Jan,24,SH, 39 
2009,Jan,24,UC, 21 
2009,Jan,24,FM, 35 
2009,Jan,24,CN, 56 
2009,Jan,24,PH, 39 
2009,Jan,24,WC, 52 
2009,Jan,24,LF, 22 
2009,Jan,24,OR, 16 
2009,Jan,24,RR, 97 
2009,Jan,24,OW, 107 
2009,Jan,24,EM," 1,560 "
2009,Jan,24,MT," 2,283 "
2009,Jan,24,PL," 2,101 "
2009,Jan,24,CC," 1,363 "
2009,Jan,24,16, 418 
2009,Jan,24,24, 50 
2009,Jan,24,GP, 343 
2009,Jan,24,BP," 1,083 "
2009,Jan,24,DC, 286 
2009,Jan,24,CM, 138 
2009,Jan,24,CV, 18 
2009,Jan,24,ED, 66 
2009,Jan,24,NC, 24 
2009,Jan,24,WP, 99 
2009,Jan,24,SS, 92 
2009,Jan,24,SB, 130 
2009,Jan,24,SO, 131 
2009,Jan,24,MB, 159 
2009,Jan,GP,RM, 29 
2009,Jan,GP,EN, 52 
2009,Jan,GP,EP, 25 
2009,Jan,GP,NB, 27 
2009,Jan,GP,BK, 119 
2009,Jan,GP,AS, 27 
2009,Jan,GP,MA, 69 
2009,Jan,GP,19, 130 
2009,Jan,GP,12, 129 
2009,Jan,GP,LM, 46 
2009,Jan,GP,FV, 53 
2009,Jan,GP,CL, 56 
2009,Jan,GP,SL, 35 
2009,Jan,GP,BF, 26 
2009,Jan,GP,HY, 24 
2009,Jan,GP,SH, 9 
2009,Jan,GP,UC, 11 
2009,Jan,GP,FM, 24 
2009,Jan,GP,CN, 36 
2009,Jan,GP,PH, 50 
2009,Jan,GP,WC, 49 
2009,Jan,GP,LF, 20 
2009,Jan,GP,OR, 17 
2009,Jan,GP,RR, 48 
2009,Jan,GP,OW, 35 
2009,Jan,GP,EM," 1,168 "
2009,Jan,GP,MT," 1,762 "
2009,Jan,GP,PL," 1,293 "
2009,Jan,GP,CC, 882 
2009,Jan,GP,16, 392 
2009,Jan,GP,24, 328 
2009,Jan,GP,GP, 28 
2009,Jan,GP,BP, 230 
2009,Jan,GP,DC, 79 
2009,Jan,GP,CM, 69 
2009,Jan,GP,CV, 12 
2009,Jan,GP,ED, 57 
2009,Jan,GP,NC, 13 
2009,Jan,GP,WP, 47 
2009,Jan,GP,SS, 43 
2009,Jan,GP,SB, 53 
2009,Jan,GP,SO, 79 
2009,Jan,GP,MB, 88 
2009,Jan,BP,RM, 50 
2009,Jan,BP,EN, 93 
2009,Jan,BP,EP, 43 
2009,Jan,BP,NB, 32 
2009,Jan,BP,BK, 109 
2009,Jan,BP,AS, 44 
2009,Jan,BP,MA, 93 
2009,Jan,BP,19, 116 
2009,Jan,BP,12, 155 
2009,Jan,BP,LM, 66 
2009,Jan,BP,FV, 86 
2009,Jan,BP,CL, 72 
2009,Jan,BP,SL, 46 
2009,Jan,BP,BF, 31 
2009,Jan,BP,HY, 38 
2009,Jan,BP,SH, 17 
2009,Jan,BP,UC, 20 
2009,Jan,BP,FM, 32 
2009,Jan,BP,CN, 46 
2009,Jan,BP,PH, 31 
2009,Jan,BP,WC, 31 
2009,Jan,BP,LF, 12 
2009,Jan,BP,OR, 16 
2009,Jan,BP,RR, 47 
2009,Jan,BP,OW, 57 
2009,Jan,BP,EM," 1,698 "
2009,Jan,BP,MT," 3,100 "
2009,Jan,BP,PL," 3,082 "
2009,Jan,BP,CC," 2,029 "
2009,Jan,BP,16," 1,071 "
2009,Jan,BP,24," 1,051 "
2009,Jan,BP,GP, 219 
2009,Jan,BP,BP, 51 
2009,Jan,BP,DC, 195 
2009,Jan,BP,CM, 150 
2009,Jan,BP,CV, 15 
2009,Jan,BP,ED, 63 
2009,Jan,BP,NC, 16 
2009,Jan,BP,WP, 62 
2009,Jan,BP,SS, 105 
2009,Jan,BP,SB, 142 
2009,Jan,BP,SO, 94 
2009,Jan,BP,MB, 156 
2009,Jan,DC,RM, 40 
2009,Jan,DC,EN, 96 
2009,Jan,DC,EP, 36 
2009,Jan,DC,NB, 38 
2009,Jan,DC,BK, 123 
2009,Jan,DC,AS, 44 
2009,Jan,DC,MA, 76 
2009,Jan,DC,19, 134 
2009,Jan,DC,12, 173 
2009,Jan,DC,LM, 75 
2009,Jan,DC,FV, 84 
2009,Jan,DC,CL, 85 
2009,Jan,DC,SL, 46 
2009,Jan,DC,BF, 50 
2009,Jan,DC,HY, 35 
2009,Jan,DC,SH, 23 
2009,Jan,DC,UC, 35 
2009,Jan,DC,FM, 47 
2009,Jan,DC,CN, 57 
2009,Jan,DC,PH, 63 
2009,Jan,DC,WC, 59 
2009,Jan,DC,LF, 22 
2009,Jan,DC,OR, 17 
2009,Jan,DC,RR, 41 
2009,Jan,DC,OW, 42 
2009,Jan,DC,EM," 1,063 "
2009,Jan,DC,MT," 1,356 "
2009,Jan,DC,PL," 1,060 "
2009,Jan,DC,CC, 749 
2009,Jan,DC,16, 261 
2009,Jan,DC,24, 268 
2009,Jan,DC,GP, 70 
2009,Jan,DC,BP, 187 
2009,Jan,DC,DC, 15 
2009,Jan,DC,CM, 47 
2009,Jan,DC,CV, 23 
2009,Jan,DC,ED, 103 
2009,Jan,DC,NC, 27 
2009,Jan,DC,WP, 64 
2009,Jan,DC,SS, 65 
2009,Jan,DC,SB, 111 
2009,Jan,DC,SO, 154 
2009,Jan,DC,MB, 168 
2009,Jan,CM,RM, 10 
2009,Jan,CM,EN, 22 
2009,Jan,CM,EP, 3 
2009,Jan,CM,NB, 3 
2009,Jan,CM,BK, 37 
2009,Jan,CM,AS, 9 
2009,Jan,CM,MA, 27 
2009,Jan,CM,19, 69 
2009,Jan,CM,12, 109 
2009,Jan,CM,LM, 11 
2009,Jan,CM,FV, 15 
2009,Jan,CM,CL, 24 
2009,Jan,CM,SL, 13 
2009,Jan,CM,BF, 12 
2009,Jan,CM,HY, 8 
2009,Jan,CM,SH, 3 
2009,Jan,CM,UC, 10 
2009,Jan,CM,FM, 10 
2009,Jan,CM,CN, 21 
2009,Jan,CM,PH, 13 
2009,Jan,CM,WC, 19 
2009,Jan,CM,LF, 2 
2009,Jan,CM,OR, 4 
2009,Jan,CM,RR, 5 
2009,Jan,CM,OW, 8 
2009,Jan,CM,EM, 611 
2009,Jan,CM,MT, 817 
2009,Jan,CM,PL, 491 
2009,Jan,CM,CC, 415 
2009,Jan,CM,16, 135 
2009,Jan,CM,24, 134 
2009,Jan,CM,GP, 62 
2009,Jan,CM,BP, 141 
2009,Jan,CM,DC, 52 
2009,Jan,CM,CM, 8 
2009,Jan,CM,CV, 2 
2009,Jan,CM,ED, 34 
2009,Jan,CM,NC, 5 
2009,Jan,CM,WP, 18 
2009,Jan,CM,SS, 17 
2009,Jan,CM,SB, 50 
2009,Jan,CM,SO, 90 
2009,Jan,CM,MB, 78 
2009,Jan,CV,RM, 7 
2009,Jan,CV,EN, 9 
2009,Jan,CV,EP, 6 
2009,Jan,CV,NB, 4 
2009,Jan,CV,BK, 56 
2009,Jan,CV,AS, 11 
2009,Jan,CV,MA, 29 
2009,Jan,CV,19, 66 
2009,Jan,CV,12, 122 
2009,Jan,CV,LM, 94 
2009,Jan,CV,FV, 51 
2009,Jan,CV,CL, 54 
2009,Jan,CV,SL, 43 
2009,Jan,CV,BF, 58 
2009,Jan,CV,HY, 20 
2009,Jan,CV,SH, 20 
2009,Jan,CV,UC, 16 
2009,Jan,CV,FM, 28 
2009,Jan,CV,CN, 7 
2009,Jan,CV,PH, 6 
2009,Jan,CV,WC, 4 
2009,Jan,CV,LF, 1 
2009,Jan,CV,OR, 2 
2009,Jan,CV,RR, 6 
2009,Jan,CV,OW, 7 
2009,Jan,CV,EM, 511 
2009,Jan,CV,MT, 453 
2009,Jan,CV,PL, 179 
2009,Jan,CV,CC, 178 
2009,Jan,CV,16, 37 
2009,Jan,CV,24, 19 
2009,Jan,CV,GP, 11 
2009,Jan,CV,BP, 15 
2009,Jan,CV,DC, 23 
2009,Jan,CV,CM, 2 
2009,Jan,CV,CV, 4 
2009,Jan,CV,ED, 172 
2009,Jan,CV,NC, 0 
2009,Jan,CV,WP, 5 
2009,Jan,CV,SS, 4 
2009,Jan,CV,SB, 4 
2009,Jan,CV,SO, 14 
2009,Jan,CV,MB, 5 
2009,Jan,ED,RM, 22 
2009,Jan,ED,EN, 42 
2009,Jan,ED,EP, 16 
2009,Jan,ED,NB, 15 
2009,Jan,ED,BK, 138 
2009,Jan,ED,AS, 33 
2009,Jan,ED,MA, 77 
2009,Jan,ED,19, 234 
2009,Jan,ED,12, 348 
2009,Jan,ED,LM, 234 
2009,Jan,ED,FV, 154 
2009,Jan,ED,CL, 250 
2009,Jan,ED,SL, 121 
2009,Jan,ED,BF, 295 
2009,Jan,ED,HY, 106 
2009,Jan,ED,SH, 51 
2009,Jan,ED,UC, 54 
2009,Jan,ED,FM, 77 
2009,Jan,ED,CN, 11 
2009,Jan,ED,PH, 7 
2009,Jan,ED,WC, 6 
2009,Jan,ED,LF, 2 
2009,Jan,ED,OR, 3 
2009,Jan,ED,RR, 12 
2009,Jan,ED,OW, 26 
2009,Jan,ED,EM," 1,814 "
2009,Jan,ED,MT," 1,349 "
2009,Jan,ED,PL, 679 
2009,Jan,ED,CC, 540 
2009,Jan,ED,16, 101 
2009,Jan,ED,24, 59 
2009,Jan,ED,GP, 52 
2009,Jan,ED,BP, 61 
2009,Jan,ED,DC, 90 
2009,Jan,ED,CM, 35 
2009,Jan,ED,CV, 153 
2009,Jan,ED,ED, 14 
2009,Jan,ED,NC, 3 
2009,Jan,ED,WP, 13 
2009,Jan,ED,SS, 30 
2009,Jan,ED,SB, 19 
2009,Jan,ED,SO, 107 
2009,Jan,ED,MB, 17 
2009,Jan,NC,RM, 4 
2009,Jan,NC,EN, 7 
2009,Jan,NC,EP, 3 
2009,Jan,NC,NB, 1 
2009,Jan,NC,BK, 35 
2009,Jan,NC,AS, 6 
2009,Jan,NC,MA, 39 
2009,Jan,NC,19, 131 
2009,Jan,NC,12, 150 
2009,Jan,NC,LM, 18 
2009,Jan,NC,FV, 14 
2009,Jan,NC,CL, 23 
2009,Jan,NC,SL, 4 
2009,Jan,NC,BF, 6 
2009,Jan,NC,HY, 11 
2009,Jan,NC,SH, 3 
2009,Jan,NC,UC, 2 
2009,Jan,NC,FM, 7 
2009,Jan,NC,CN, 79 
2009,Jan,NC,PH, 39 
2009,Jan,NC,WC, 75 
2009,Jan,NC,LF, 16 
2009,Jan,NC,OR, 10 
2009,Jan,NC,RR, 21 
2009,Jan,NC,OW, 4 
2009,Jan,NC,EM, 430 
2009,Jan,NC,MT, 340 
2009,Jan,NC,PL, 176 
2009,Jan,NC,CC, 177 
2009,Jan,NC,16, 29 
2009,Jan,NC,24, 20 
2009,Jan,NC,GP, 10 
2009,Jan,NC,BP, 20 
2009,Jan,NC,DC, 28 
2009,Jan,NC,CM, 6 
2009,Jan,NC,CV, 1 
2009,Jan,NC,ED, 3 
2009,Jan,NC,NC, 5 
2009,Jan,NC,WP, 88 
2009,Jan,NC,SS, 5 
2009,Jan,NC,SB, 6 
2009,Jan,NC,SO, 26 
2009,Jan,NC,MB, 5 
2009,Jan,WP,RM, 37 
2009,Jan,WP,EN, 40 
2009,Jan,WP,EP, 11 
2009,Jan,WP,NB, 12 
2009,Jan,WP,BK, 87 
2009,Jan,WP,AS, 29 
2009,Jan,WP,MA, 159 
2009,Jan,WP,19, 234 
2009,Jan,WP,12, 299 
2009,Jan,WP,LM, 36 
2009,Jan,WP,FV, 56 
2009,Jan,WP,CL, 116 
2009,Jan,WP,SL, 30 
